QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	10.047578	76.330632	0.100000	1
1	0	3	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	50.000000	1
2	0	3	206	5.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	221	-90.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047578	76.330632	50.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047578	76.330709	50.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047628	76.330729	50.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047628	76.330498	50.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047678	76.330363	50.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047678	76.330749	50.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047728	76.330770	50.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047728	76.330229	50.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047778	76.330095	50.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047778	76.330790	50.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047828	76.330810	50.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047828	76.330035	50.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047878	76.330063	50.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047878	76.330831	50.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047928	76.330851	50.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047928	76.330092	50.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047978	76.330120	50.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	10.047978	76.330871	50.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048028	76.330892	50.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048028	76.330148	50.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048078	76.330176	50.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048078	76.330912	50.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048128	76.330932	50.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048128	76.330204	50.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048178	76.330232	50.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048178	76.330953	50.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048228	76.330973	50.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048228	76.330260	50.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048278	76.330289	50.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048278	76.330993	50.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048328	76.331014	50.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048328	76.330317	50.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048378	76.330345	50.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048378	76.331034	50.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048428	76.331054	50.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048428	76.330373	50.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048478	76.330401	50.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	10.048478	76.331075	50.000000	1
42	0	3	206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
43	0	0	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
